UserID,Name,Email,Password,Age,Gender,Hobbies,Shoe Color Preference,Shoe Brand Preference,Price Range Preference,country,purchased_history
3964,Anthony Thompson,anthony.thompson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Other,Hiking,MULTICOLOR,Merrell,230,Kazakhstan,"[231, 190, 122, 171, 163, 79, 240, 98, 25]"
3965,Joseph White,joseph.white@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Other,Sports,YELLOW,New Balance,33,Jordan,"[179, 156, 54, 165, 160, 150, 129, 91, 184, 26]"
3966,Robert Smith,robert.smith@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,30,Other,Dancing,YELLOW,Skechers,593,Kuwait,"[197, 12, 79, 128, 165, 218, 86, 77]"
3967,Amelia Moore,amelia.moore@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Male,Sports,TAN,Brooks,731,Russia,"[121, 26, 119, 113, 13, 229, 129, 90]"
3968,Daniel Robinson,daniel.robinson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Male,Travelling,WHITE,Timberland,1540,Singapore,"[70, 229, 100, 198, 89]"
3969,Emily Parker,emily.parker@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Male,Travelling,BLACK,Salomon,1877,Pakistan,"[102, 11, 55, 167, 194, 29]"
3970,Mike Scott,mike.scott@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Female,Hiking,PINK,PUMA,88,Israel,"[22, 168, 230]"
3971,Steven Adams,steven.adams@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Female,Hiking,BLUE,Merrell,1469,Pakistan,"[107, 137, 210, 232, 199]"
3972,Thomas Roberts,thomas.roberts@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Hiking,WHITE,Reebok,1957,Indonesia,"[91, 79]"
3973,Olivia Young,olivia.young@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Other,Dancing,MAROON,Under Armour,1324,Qatar,"[178, 131, 67, 212]"
3974,Ava Williams,ava.williams@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Male,Dancing,ORANGE,UGG,1924,Qatar,"[176, 42, 159, 247, 81, 206, 10, 79, 58]"
3975,Joseph Harris,joseph.harris@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Other,Travelling,YELLOW,Nike,226,South Korea,"[165, 6, 23, 106]"
3976,Mike Miller,mike.miller@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,21,Other,Sports,NAVY,Reebok,1345,Singapore,"[81, 166]"
3977,David Hill,david.hill@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,23,Female,Travelling,GRAY,Merrell,841,Turkey,"[97, 123, 13, 212, 111, 201, 213, 148, 4]"
3978,Abigail Baker,abigail.baker@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,43,Female,Dancing,OLIVE,Skechers,350,Israel,"[95, 13, 90, 87, 12]"
3979,Harper Moore,harper.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Sports,RED,Converse,241,India,"[182, 126, 111, 84]"
3980,Joshua Martin,joshua.martin@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Female,Sports,GRAY,Dr. Martens,926,Turkey,"[225, 62, 110]"
3981,Anthony Jackson,anthony.jackson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Other,Sports,MULTICOLOR,Nike,723,Pakistan,"[11, 40, 46, 228, 71, 99]"
3982,Joseph Wilson,joseph.wilson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Other,Dancing,NAVY,Adidas,1274,United Arab Emirates,"[234, 83, 2]"
3983,Matthew Phillips,matthew.phillips@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Other,Dancing,GREEN,UGG,63,Turkmenistan,"[94, 187, 119, 177, 109, 237, 142]"
3984,David Moore,david.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,46,Male,Hiking,SILVER,Merrell,1653,Jordan,[193]
3985,Kevin Johnson,kevin.johnson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Female,Hiking,RED,Adidas,672,Qatar,"[29, 63]"
3986,Ryan Rodriguez,ryan.rodriguez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Male,Dancing,BLUE,Timberland,760,United Arab Emirates,"[77, 171, 193, 95, 40, 204, 135, 185, 240]"
3987,Lily Collins,lily.collins@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Other,Hiking,ORANGE,Merrell,576,Pakistan,"[17, 191, 11, 170, 166, 32, 78, 59]"
3988,Harper Garcia,harper.garcia@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Male,Dancing,TEAL,Reebok,617,China,"[55, 168, 102, 24, 69, 111]"
3989,Mia Martin,mia.martin@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Female,Travelling,RED,UGG,1255,Sri Lanka,"[161, 31, 92, 242]"
3990,James Hill,james.hill@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Female,Hiking,RED,Nike,1655,Pakistan,[90]
3991,John Lee,john.lee@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,48,Female,Dancing,MULTICOLOR,Salomon,1002,United Arab Emirates,"[242, 36, 9, 183, 152, 22, 44, 151]"
3992,Mike Clark,mike.clark@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,37,Female,Travelling,TAN,Under Armour,493,Bangladesh,"[36, 181]"
3993,Steven Mitchell,steven.mitchell@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,46,Other,Sports,OLIVE,Brooks,1433,Afghanistan,[235]
3994,Scarlett Wright,scarlett.wright@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Other,Hiking,NAVY,Converse,284,Uzbekistan,"[69, 163, 204, 27, 141, 75, 28, 139]"
3995,Hannah Nelson,hannah.nelson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Other,Hiking,OLIVE,PUMA,1194,Pakistan,"[39, 185, 193, 123, 17, 19, 45]"
3996,Lily Turner,lily.turner@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,58,Male,Hiking,MULTICOLOR,Birkenstock,1291,South Korea,"[227, 175]"
3997,Mia Martinez,mia.martinez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Female,Sports,PINK,Skechers,19,Uzbekistan,"[196, 128, 245, 84, 89, 229, 76]"
3998,Christopher Green,christopher.green@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,56,Other,Dancing,RED,Clarks,160,Sri Lanka,"[81, 6, 216, 143, 149, 78]"
3999,Ryan Miller,ryan.miller@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Female,Dancing,BLACK,Timberland,1401,Iran,[217]
4000,Daniel Thomas,daniel.thomas@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Female,Hiking,GRAY,Salomon,1760,Pakistan,"[138, 63, 77, 65, 196, 225, 128, 248, 127]"
4001,Amelia Allen,amelia.allen@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,65,Female,Travelling,MULTICOLOR,Brooks,851,Kazakhstan,"[114, 27, 176, 91, 100]"
4002,William Hernandez,william.hernandez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Other,Sports,YELLOW,Brooks,42,Saudi Arabia,"[199, 59, 8]"
4003,Elizabeth King,elizabeth.king@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Other,Sports,OLIVE,Salomon,97,Iran,"[108, 195, 60]"
4004,Abigail Harris,abigail.harris@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,62,Other,Sports,BROWN,Asics,267,Kuwait,"[155, 188, 15, 1, 5, 123]"
4005,Emily Jackson,emily.jackson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Female,Hiking,PURPLE,Skechers,390,Pakistan,"[55, 209, 157, 29, 68, 121, 223, 6, 1, 159]"
4006,Christopher Perez,christopher.perez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Other,Dancing,SILVER,PUMA,1987,Japan,[244]
4007,Isabella Lee,isabella.lee@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,34,Other,Travelling,GRAY,New Balance,282,Israel,"[55, 103, 205, 182, 220, 180, 128, 40]"
4008,Matthew Phillips,matthew.phillips@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Other,Sports,RED,Ralph Lauren,969,Israel,"[131, 15, 221, 95, 178, 228, 238, 133]"
4009,Isabella Evans,isabella.evans@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,61,Other,Travelling,OLIVE,Brooks,1364,South Korea,"[83, 137, 186, 232, 116, 248, 194, 120, 54]"
4010,Michael Brown,michael.brown@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Other,Sports,OLIVE,Skechers,255,Pakistan,"[74, 206, 43, 156, 61]"
4011,Ethan Wilson,ethan.wilson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,46,Male,Travelling,BLUE,Clarks,1040,South Korea,"[226, 43, 123, 132, 215, 177, 4, 1, 235, 38]"
4012,Sophia Robinson,sophia.robinson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Female,Sports,NAVY,Asics,659,Pakistan,"[188, 89, 215, 162, 98, 172, 198, 232]"
4013,Scarlett Johnson,scarlett.johnson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,64,Male,Hiking,ORANGE,Converse,688,Pakistan,"[212, 93, 201, 214, 37]"
4014,Joseph Hernandez,joseph.hernandez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,64,Female,Dancing,GREEN,PUMA,1467,South Korea,"[58, 171, 132, 9, 97, 230, 43, 53, 130, 202]"
4015,Lillian Martinez,lillian.martinez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,64,Other,Travelling,BEIGE,Under Armour,986,China,"[47, 186, 179, 197, 48, 224, 161, 23]"
4016,Kevin Baker,kevin.baker@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,59,Other,Sports,WHITE,UGG,1548,Qatar,"[138, 182, 7, 132, 218, 24]"
4017,Ethan Miller,ethan.miller@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Female,Sports,BEIGE,Ralph Lauren,1703,Jordan,"[218, 235]"
4018,Andrew Lee,andrew.lee@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Male,Hiking,GRAY,Converse,308,Russia,"[186, 147, 128, 131, 101, 10, 206, 222, 178, 194]"
4019,Alexander Roberts,alexander.roberts@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,36,Male,Sports,OLIVE,Adidas,377,Kazakhstan,"[68, 21, 23]"
4020,Chris King,chris.king@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Male,Dancing,GREEN,Birkenstock,392,Pakistan,[180]
4021,Avery Thompson,avery.thompson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,49,Female,Dancing,GRAY,Timberland,241,Malaysia,"[151, 4, 142, 156, 51, 24]"
4022,Abigail White,abigail.white@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,40,Female,Hiking,TEAL,Nike,1669,Pakistan,"[153, 183, 95, 104]"
4023,Kevin Brown,kevin.brown@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Male,Hiking,ORANGE,New Balance,1753,Afghanistan,"[77, 213, 146, 201, 171, 228, 183, 128, 214]"
4024,Emma Rodriguez,emma.rodriguez@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Male,Hiking,MULTICOLOR,Nike,75,Malaysia,"[84, 210, 71, 175, 126]"
4025,Mark Johnson,mark.johnson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Other,Dancing,NAVY,Merrell,1174,Singapore,"[48, 6, 227, 1, 137, 159, 74]"
4026,Elizabeth Hill,elizabeth.hill@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Other,Hiking,GRAY,Skechers,557,South Korea,[83]
4027,Steven Johnson,steven.johnson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,40,Male,Hiking,SILVER,Reebok,377,Kuwait,"[226, 122, 223, 99, 3, 154, 230, 134, 172, 160]"
4028,Matthew Brown,matthew.brown@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,42,Other,Sports,PURPLE,Reebok,1501,Singapore,"[193, 185, 91, 116, 186, 146, 56, 103]"
4029,Avery Walker,avery.walker@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Other,Dancing,BROWN,Fila,1491,Japan,"[205, 104, 156, 56, 241, 37, 183, 106, 8, 51]"
4030,Joshua Martinez,joshua.martinez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Female,Travelling,GOLD,New Balance,1032,Uzbekistan,"[210, 176, 117, 192, 157, 82, 222, 160, 140, 68]"
4031,Harper Anderson,harper.anderson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Other,Sports,NAVY,Birkenstock,1244,Pakistan,"[221, 66, 165, 8, 76, 199, 105, 120, 98]"
4032,Matthew Williams,matthew.williams@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Female,Travelling,RED,Skechers,1739,Kuwait,"[102, 229, 79, 143, 13, 198, 128, 209]"
4033,Joseph Harris,joseph.harris@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Male,Hiking,TEAL,Birkenstock,1307,Kuwait,"[198, 69]"
4034,John Baker,john.baker@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Male,Hiking,SILVER,PUMA,658,Iran,"[123, 48, 163, 187, 160]"
4035,Emily Edwards,emily.edwards@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Male,Travelling,ORANGE,Nike,1881,Iran,"[80, 8]"
4036,Charlotte Nelson,charlotte.nelson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,35,Other,Hiking,SILVER,Adidas,685,Pakistan,"[186, 163, 211, 225, 149, 11, 235]"
4037,Joseph Carter,joseph.carter@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Female,Travelling,OLIVE,Clarks,118,South Korea,"[65, 168, 185]"
4038,Mark Garcia,mark.garcia@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Female,Sports,OLIVE,PUMA,797,Qatar,"[145, 223, 182, 134, 236, 16, 17, 185, 6, 241]"
4039,Ava Evans,ava.evans@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Male,Hiking,YELLOW,Fila,821,India,[148]
4040,Avery Gonzalez,avery.gonzalez@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,60,Male,Dancing,BEIGE,PUMA,1502,Pakistan,[136]
4041,James Moore,james.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,37,Other,Sports,GOLD,Salomon,320,Pakistan,"[176, 19, 153, 20, 154, 47, 221, 222, 23]"
4042,Emily Hernandez,emily.hernandez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,20,Female,Sports,BEIGE,Ralph Lauren,211,Japan,[96]
4043,Mila Moore,mila.moore@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,64,Female,Hiking,TEAL,Asics,70,South Korea,"[74, 191, 164, 72, 230, 109, 207]"
4044,Daniel Miller,daniel.miller@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,62,Female,Dancing,TEAL,PUMA,188,Pakistan,[225]
4045,Anthony Wilson,anthony.wilson@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,46,Other,Sports,GREEN,Ralph Lauren,1409,Pakistan,"[36, 53, 43, 201]"
4046,Daniel Collins,daniel.collins@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Other,Dancing,BLACK,Dr. Martens,429,Indonesia,"[85, 86, 56, 212]"
4047,Sofia Scott,sofia.scott@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Male,Travelling,BLUE,Asics,519,India,"[209, 178, 65, 208, 10, 42, 92, 130, 218]"
4048,Grace Carter,grace.carter@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,56,Male,Sports,BEIGE,Reebok,1535,Jordan,"[194, 69, 151, 199, 135, 211, 244]"
4049,Joshua Edwards,joshua.edwards@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,56,Female,Travelling,RED,Adidas,507,Kuwait,[206]
4050,Daniel Mitchell,daniel.mitchell@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,32,Female,Sports,ORANGE,Ralph Lauren,982,Malaysia,"[182, 53, 169]"
4051,Chris Garcia,chris.garcia@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,52,Female,Hiking,YELLOW,VANS,184,Bangladesh,"[78, 96]"
4052,Chloe Baker,chloe.baker@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Female,Hiking,RED,Timberland,320,Sri Lanka,"[210, 121, 47, 156]"
4053,Sofia Garcia,sofia.garcia@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,43,Male,Sports,GREEN,Dr. Martens,1113,Singapore,"[113, 72, 160, 18, 90, 174, 100, 76, 75, 212]"
4054,Amelia Scott,amelia.scott@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Female,Sports,OLIVE,New Balance,814,Kuwait,"[153, 144, 3, 177, 121, 58, 105]"
4055,David Harris,david.harris@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,39,Female,Dancing,WHITE,Nike,286,Japan,"[69, 195, 37, 183, 15, 103]"
4056,Evelyn Taylor,evelyn.taylor@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,27,Male,Hiking,TEAL,Nike,532,United Arab Emirates,"[95, 167, 130, 209, 98, 180]"
4057,Ava Gonzalez,ava.gonzalez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,48,Other,Dancing,OLIVE,Dr. Martens,1916,Afghanistan,"[150, 54, 235, 228, 21, 4]"
4058,Sophia Jones,sophia.jones@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,47,Male,Sports,TEAL,VANS,1525,Russia,"[145, 13]"
4059,Ryan Turner,ryan.turner@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,44,Male,Travelling,SILVER,Dr. Martens,1683,China,"[134, 246, 46, 122, 12, 151]"
4060,Jacob Williams,jacob.williams@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,22,Female,Travelling,GREEN,UGG,1150,Jordan,"[164, 199, 127, 35, 230]"
4061,Olivia Martinez,olivia.martinez@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,28,Female,Sports,BLUE,PUMA,915,Jordan,"[177, 204, 159, 205, 232, 171]"
4062,Sophia Robinson,sophia.robinson@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Male,Hiking,TAN,Salomon,1222,Pakistan,[96]
4063,Mike Clark,mike.clark@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,48,Other,Hiking,BLUE,Salomon,1940,Japan,"[138, 232, 76]"
4064,Sofia Adams,sofia.adams@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,25,Male,Travelling,SILVER,Timberland,1651,Israel,"[218, 121, 222]"
4065,Robert Harris,robert.harris@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Female,Travelling,YELLOW,Birkenstock,1864,Pakistan,"[43, 98]"
4066,Mark Johnson,mark.johnson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,38,Female,Hiking,ORANGE,Birkenstock,1376,Iran,"[77, 167]"
4067,Isabella Taylor,isabella.taylor@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,37,Female,Travelling,YELLOW,Salomon,904,Pakistan,"[26, 14, 121, 143]"
4068,Lillian Taylor,lillian.taylor@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,50,Other,Sports,RED,Asics,1195,Saudi Arabia,"[110, 42, 43, 236, 121]"
4069,Ava Moore,ava.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,40,Other,Travelling,OLIVE,Adidas,1895,Uzbekistan,"[151, 73, 85, 97, 237, 103, 167, 102]"
4070,Jane Scott,jane.scott@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,29,Female,Dancing,PURPLE,Fila,1698,United Arab Emirates,"[42, 55, 177, 166]"
4071,Chloe Moore,chloe.moore@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,53,Male,Dancing,BEIGE,Salomon,266,Iran,"[38, 153, 102, 97, 48, 40, 21]"
4072,Alexander Walker,alexander.walker@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Other,Hiking,BLUE,Converse,415,Afghanistan,"[237, 12, 39, 197, 169, 124, 160, 245]"
4073,Daniel Turner,daniel.turner@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,46,Other,Sports,SILVER,Converse,1588,India,"[225, 162, 65]"
4074,Daniel Martin,daniel.martin@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Female,Sports,TEAL,New Balance,521,India,"[149, 147, 4, 84, 156, 32, 77, 226]"
4075,Evelyn Mitchell,evelyn.mitchell@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,18,Male,Travelling,TAN,Clarks,653,Israel,"[46, 237, 180, 130, 152, 17, 82]"
4076,Mark Davis,mark.davis@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,40,Male,Dancing,YELLOW,Converse,121,Russia,"[9, 141, 94, 123, 63, 7, 157, 110]"
4077,Scarlett Allen,scarlett.allen@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Female,Sports,RED,Brooks,1267,Pakistan,"[134, 9, 153, 242, 35, 154, 19, 206]"
4078,Robert Mitchell,robert.mitchell@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,31,Other,Travelling,GREEN,Asics,831,Israel,[111]
4079,Chris Perez,chris.perez@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,33,Other,Hiking,GRAY,Skechers,132,Turkmenistan,[17]
4080,Mia Moore,mia.moore@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Other,Hiking,TEAL,PUMA,1759,Israel,"[147, 139, 100, 247, 107, 231, 104, 20]"
4081,Evelyn Thomas,evelyn.thomas@mail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,45,Female,Dancing,PURPLE,Under Armour,916,Israel,"[178, 149, 140, 190, 151, 142, 105]"
4082,Joseph Hernandez,joseph.hernandez@yahoo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Female,Hiking,PURPLE,Converse,906,Afghanistan,"[30, 9, 137, 134]"
4083,Mike Carter,mike.carter@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,46,Female,Hiking,BLUE,PUMA,1785,Kazakhstan,"[201, 121, 81, 21, 66]"
4084,David Davis,david.davis@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,51,Female,Travelling,BEIGE,Fila,1013,Saudi Arabia,"[206, 16, 64]"
4085,Scarlett Wilson,scarlett.wilson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,26,Other,Dancing,MAROON,VANS,1085,India,"[132, 247, 185, 67, 143, 159, 112]"
4086,Joshua Jackson,joshua.jackson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,41,Male,Dancing,WHITE,Converse,1936,Malaysia,"[243, 20, 140, 89, 80, 241]"
4087,Steven Wilson,steven.wilson@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,56,Female,Travelling,TAN,PUMA,1857,Pakistan,"[221, 157, 93, 206, 204, 6, 38, 15, 174]"
4088,Joseph Thompson,joseph.thompson@demo.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,19,Female,Hiking,SILVER,Ralph Lauren,522,Kuwait,"[237, 233, 116, 178, 243, 181]"
4089,Mila Taylor,mila.taylor@gmail.com,ef92b778bafe771e89245b89ecbc08a44a4e166c06659911881f383d4473e94f,57,Female,Hiking,PURPLE,Converse,717,Singapore,"[212, 205, 1, 105, 33, 84]"
